oopID;rate;data
001216;1.59010909091;{'12-2014': 3.0, '7-2014': 8.0, '8-2013': 5.0, '5-2015': 5.0, '9-2014': 5.0, '4-2014': 5.0, '7-2015': 3.0, '3-2014': 11.0, '11-2013': 6.0, '7-2013': 8.0, '8-2014': 3.0, '9-2013': 13.0, '1-2013': 2.0, '6-2014': 7.0, '5-2013': 7.0, '12-2013': 6.0, '11-2014': 7.0, '8-2015': 8.0, '4-2015': 6.0, '2-2015': 5.0, '1-2014': 11.0, '10-2014': 11.0, '5-2014': 7.0, '10-2013': 11.0, '9-2015': 9.0, '3-2013': 11.0, '3-2015': 7.0, '2-2014': 8.0, '4-2013': 9.0, '6-2013': 8.0, '2-2013': 7.0, '6-2015': 6.0, '1-2015': 11.0}
150810;0.445335294118;{'9-2013': 0.0, '5-2015': 0.0, '4-2014': 1.0, '4-2013': 0.0, '8-2013': 0.0, '3-2013': 1.0, '7-2013': 5.0, '11-2013': 0.0, '11-2014': 0.0, '5-2014': 1.0, '8-2014': 1.0, '4-2015': 1.0, '2-2013': 1.0, '6-2015': 0.0, '6-2014': 0.0, '5-2013': 1.0, '10-2013': 0.0}
070318;0.985057575758;{'12-2014': 1.0, '7-2014': 3.0, '8-2013': 7.0, '5-2015': 3.0, '9-2014': 0.0, '4-2014': 4.0, '7-2015': 6.0, '3-2014': 3.0, '11-2013': 2.0, '7-2013': 1.0, '8-2014': 3.0, '9-2013': 4.0, '1-2013': 3.0, '6-2014': 6.0, '5-2013': 4.0, '12-2013': 8.0, '11-2014': 2.0, '8-2015': 3.0, '4-2015': 2.0, '2-2015': 7.0, '1-2014': 2.0, '10-2014': 6.0, '5-2014': 4.0, '10-2013': 4.0, '9-2015': 1.0, '3-2013': 2.0, '3-2015': 2.0, '2-2014': 0.0, '4-2013': 2.0, '6-2013': 1.0, '2-2013': 4.0, '6-2015': 2.0, '1-2015': 4.0}
070718;0.654971875;{'2-2015': 2.0, '7-2014': 1.0, '8-2013': 2.0, '5-2015': 2.0, '9-2014': 1.0, '4-2014': 3.0, '7-2015': 3.0, '3-2014': 2.0, '11-2013': 2.0, '7-2013': 1.0, '8-2014': 0.0, '9-2013': 4.0, '1-2013': 4.0, '6-2014': 1.0, '5-2013': 1.0, '12-2013': 3.0, '11-2014': 0.0, '8-2015': 2.0, '4-2015': 7.0, '1-2014': 2.0, '10-2014': 1.0, '5-2014': 1.0, '10-2013': 4.0, '9-2015': -1.0, '3-2013': 1.0, '3-2015': 1.0, '2-2014': 3.0, '4-2013': 4.0, '6-2013': 1.0, '2-2013': 1.0, '6-2015': 0.0, '1-2015': 2.0}
141112;0.963;{'6-2013': 0.0, '9-2014': 1.0, '5-2013': 1.0}
001417;4.64747878788;{'12-2014': 4.0, '7-2014': 10.0, '8-2013': 14.0, '5-2015': 9.0, '9-2014': 8.0, '4-2014': 9.0, '7-2015': 9.0, '3-2014': 12.0, '11-2013': 9.0, '7-2013': 11.0, '8-2014': 14.0, '9-2013': 12.0, '1-2013': 13.0, '6-2014': 10.0, '5-2013': 14.0, '12-2013': 10.0, '11-2014': 12.0, '8-2015': 10.0, '4-2015': 6.0, '2-2015': 7.0, '1-2014': 7.0, '10-2014': 8.0, '5-2014': 10.0, '10-2013': 19.0, '9-2015': 7.0, '3-2013': 17.0, '3-2015': 5.0, '2-2014': 12.0, '4-2013': 14.0, '6-2013': 8.0, '2-2013': 3.0, '6-2015': 11.0, '1-2015': 6.0}
190312;nan;{}
010311;0.314693333333;{'12-2014': 2.0, '1-2013': 0.0, '8-2013': 2.0, '5-2015': 0.0, '4-2014': 1.0, '7-2015': 1.0, '3-2014': 0.0, '11-2013': 0.0, '7-2013': 1.0, '7-2014': 1.0, '8-2014': 0.0, '6-2013': 1.0, '9-2014': 0.0, '6-2014': 2.0, '5-2013': 1.0, '12-2013': 1.0, '8-2015': 1.0, '9-2013': 1.0, '2-2015': 0.0, '1-2014': 3.0, '10-2014': 0.0, '5-2014': 0.0, '10-2013': 2.0, '9-2015': 2.0, '3-2013': 2.0, '3-2015': 2.0, '2-2014': 1.0, '4-2013': 0.0, '6-2015': 0.0, '1-2015': 1.0}
010611;0.393515789474;{'12-2014': 1.0, '8-2015': 0.0, '4-2015': 0.0, '5-2015': 1.0, '4-2014': 1.0, '2-2015': 2.0, '10-2014': 0.0, '9-2015': 1.0, '7-2015': 1.0, '5-2014': 0.0, '7-2014': 1.0, '3-2015': 1.0, '11-2014': 2.0, '8-2014': 1.0, '6-2013': -1.0, '9-2014': 1.0, '6-2015': 3.0, '1-2015': 0.0, '5-2013': 1.0}
031113;0.8678;{'9-2015': 1.0}
060320;0.277473684211;{'12-2013': 1.0, '12-2014': -1.0, '8-2015': 2.0, '9-2013': 0.0, '5-2015': 2.0, '4-2014': 0.0, '2-2015': 1.0, '1-2014': 0.0, '8-2014': 0.0, '11-2013': 0.0, '7-2013': 1.0, '6-2014': 1.0, '9-2015': 0.0, '7-2015': -1.0, '7-2014': 1.0, '8-2013': 1.0, '4-2015': 1.0, '6-2015': 2.0, '10-2013': 3.0}
020717;0.53485;{'9-2015': 0.0, '8-2015': 1.0}
030113;0.372133333333;{'9-2015': 1.0, '4-2013': 0.0, '3-2013': 0.0}
010614;nan;{}
050716;0.490066666667;{'2-2015': 1.0, '5-2014': 1.0, '2-2013': 1.0, '7-2013': 1.0, '8-2013': 0.0, '3-2014': 2.0, '4-2014': 0.0, '6-2014': 0.0, '4-2013': 0.0}
140914;0.226296875;{'12-2014': 0.0, '1-2013': 2.0, '8-2013': 4.0, '5-2015': 1.0, '4-2014': 2.0, '6-2013': 0.0, '3-2014': 1.0, '11-2013': -1.0, '7-2013': -1.0, '7-2014': -1.0, '8-2014': 1.0, '9-2013': 1.0, '9-2014': 2.0, '6-2014': 3.0, '5-2013': 2.0, '12-2013': -1.0, '11-2014': 0.0, '8-2015': 1.0, '4-2015': -1.0, '2-2015': 2.0, '1-2014': 2.0, '10-2014': 2.0, '5-2014': 3.0, '10-2013': 3.0, '9-2015': 1.0, '3-2013': 2.0, '3-2015': 0.0, '2-2014': 0.0, '4-2013': 1.0, '2-2013': 0.0, '6-2015': 3.0, '1-2015': 3.0}
040213;0.710333333333;{'12-2014': 1.0, '7-2014': 4.0, '8-2013': 7.0, '5-2015': 3.0, '9-2014': 1.0, '4-2014': 1.0, '7-2015': 1.0, '3-2014': 1.0, '11-2013': 1.0, '7-2013': 0.0, '8-2014': 3.0, '9-2013': 1.0, '1-2013': 2.0, '6-2014': 3.0, '5-2013': 2.0, '12-2013': 6.0, '11-2014': 2.0, '8-2015': 6.0, '4-2015': 3.0, '2-2015': 1.0, '1-2014': 1.0, '10-2014': 3.0, '5-2014': 1.0, '10-2013': 3.0, '9-2015': 5.0, '3-2013': 0.0, '3-2015': 2.0, '2-2014': 3.0, '4-2013': 3.0, '6-2013': 1.0, '2-2013': 1.0, '6-2015': 1.0, '1-2015': 4.0}
070215;0.43649047619;{'12-2013': 0.0, '12-2014': 1.0, '8-2015': 2.0, '9-2013': 1.0, '2-2014': 1.0, '7-2015': 1.0, '8-2013': 1.0, '8-2014': 0.0, '11-2013': 1.0, '7-2013': 0.0, '10-2013': 0.0, '9-2015': 1.0, '4-2013': 1.0, '1-2013': 1.0, '7-2014': 3.0, '3-2014': -1.0, '6-2013': 1.0, '9-2014': 0.0, '2-2013': 1.0, '6-2014': 1.0, '5-2013': 4.0}
041015;1.44913157895;{'12-2013': 2.0, '12-2014': 1.0, '9-2013': 3.0, '2-2014': 2.0, '4-2014': 0.0, '4-2013': 0.0, '10-2014': 0.0, '11-2013': 1.0, '7-2013': 0.0, '6-2014': 1.0, '11-2014': 1.0, '3-2013': 1.0, '3-2015': 1.0, '7-2014': 2.0, '8-2014': 1.0, '4-2015': 1.0, '9-2014': 2.0, '10-2013': 0.0, '5-2013': 1.0}
051018;0.349875;{'9-2015': 1.0, '2-2015': 1.0, '3-2013': 0.0, '9-2013': 0.0, '3-2015': 0.0, '8-2013': 1.0, '2-2013': 2.0, '5-2015': 0.0}
030411;0.5835125;{'12-2013': 1.0, '9-2013': 0.0, '2-2014': 0.0, '8-2013': 2.0, '6-2013': 1.0, '1-2014': 1.0, '11-2013': 1.0, '7-2013': 0.0}
060214;1.97023636364;{'12-2014': 5.0, '7-2014': 9.0, '8-2013': 7.0, '5-2015': 5.0, '9-2014': 11.0, '4-2014': 13.0, '7-2015': 6.0, '3-2014': 8.0, '11-2013': 7.0, '7-2013': 13.0, '8-2014': 7.0, '9-2013': 16.0, '1-2013': 10.0, '6-2014': 6.0, '5-2013': 12.0, '12-2013': 4.0, '11-2014': 7.0, '8-2015': 6.0, '4-2015': 9.0, '2-2015': 8.0, '1-2014': 9.0, '10-2014': 7.0, '5-2014': 10.0, '10-2013': 12.0, '9-2015': 17.0, '3-2013': 22.0, '3-2015': 7.0, '2-2014': 11.0, '4-2013': 14.0, '6-2013': 10.0, '2-2013': 20.0, '6-2015': 12.0, '1-2015': 10.0}
150513;0.13758;{'1-2013': 0.0, '2-2013': 0.0, '3-2013': 1.0, '9-2014': -1.0, '8-2014': 1.0}
010718;0.2681;{'2-2015': 1.0, '1-2014': 1.0, '9-2013': 1.0, '5-2015': 0.0, '4-2013': -1.0, '10-2014': 1.0, '7-2013': 1.0, '8-2013': 1.0, '11-2014': 1.0, '1-2015': 1.0, '3-2013': 0.0, '7-2014': 1.0, '2-2014': 0.0, '8-2014': 1.0, '4-2015': 0.0, '9-2014': 0.0, '2-2013': 2.0, '6-2014': 1.0, '9-2015': 2.0, '10-2013': 0.0}
020516;nan;{}
161420;0.334548275862;{'12-2014': -1.0, '7-2014': 1.0, '5-2015': 4.0, '4-2014': 1.0, '7-2015': -1.0, '3-2014': 2.0, '11-2013': 2.0, '7-2013': 3.0, '8-2014': 0.0, '9-2013': 1.0, '1-2013': 1.0, '9-2014': 2.0, '5-2013': 0.0, '12-2013': 5.0, '11-2014': 1.0, '8-2015': 1.0, '4-2015': 1.0, '2-2015': 1.0, '1-2014': 2.0, '10-2014': 2.0, '5-2014': -1.0, '10-2013': 1.0, '9-2015': 2.0, '3-2013': 1.0, '3-2015': 1.0, '2-2014': 3.0, '8-2013': 0.0, '2-2013': 1.0, '6-2015': 3.0}
171111;0.285066666667;{'12-2013': 0.0, '11-2014': -1.0, '9-2013': 1.0, '4-2014': 1.0, '8-2013': 1.0, '10-2014': 1.0, '10-2013': 1.0, '12-2014': 1.0, '6-2014': -1.0}
170619;0.191232;{'2-2015': 0.0, '5-2015': -1.0, '12-2014': 1.0, '8-2013': 1.0, '11-2013': 1.0, '7-2013': 1.0, '8-2014': 0.0, '1-2013': 1.0, '10-2013': 2.0, '5-2013': -1.0, '12-2013': 0.0, '7-2014': 1.0, '4-2015': 1.0, '1-2014': 0.0, '10-2014': 1.0, '5-2014': 2.0, '6-2014': 3.0, '11-2014': 1.0, '4-2013': 1.0, '3-2013': 0.0, '3-2015': 2.0, '9-2014': 0.0, '3-2014': 1.0, '2-2013': 1.0, '1-2015': 0.0}
040918;1.45911290323;{'12-2014': 0.0, '7-2014': 5.0, '8-2013': 4.0, '5-2015': 1.0, '4-2014': 3.0, '7-2015': 2.0, '3-2014': 4.0, '11-2013': -2.0, '7-2013': 1.0, '8-2014': 0.0, '9-2013': 4.0, '9-2014': 6.0, '6-2014': 7.0, '5-2013': 2.0, '12-2013': 2.0, '11-2014': 4.0, '8-2015': 1.0, '4-2015': -1.0, '2-2015': 1.0, '1-2014': 5.0, '10-2014': 2.0, '10-2013': 7.0, '9-2015': 1.0, '5-2014': 2.0, '3-2015': 1.0, '2-2014': 6.0, '4-2013': 0.0, '6-2013': 0.0, '2-2013': 2.0, '6-2015': 3.0, '1-2015': 2.0}
161613;0.145028571429;{'12-2013': 0.0, '12-2014': 0.0, '4-2015': 0.0, '5-2015': 0.0, '7-2015': 1.0, '1-2014': 1.0, '11-2013': 0.0, '7-2013': 0.0, '2-2014': 0.0, '9-2015': 0.0, '4-2013': 0.0, '3-2013': 0.0, '3-2015': 1.0, '11-2014': 1.0, '8-2014': 1.0, '6-2013': 1.0, '9-2014': 0.0, '2-2013': 1.0, '1-2013': 1.0, '5-2013': 0.0, '10-2013': 1.0}
180411;0.5157;{'8-2015': 2.0, '9-2013': 1.0, '5-2015': 2.0, '7-2015': 1.0, '8-2013': 0.0, '11-2013': 0.0, '7-2013': 1.0, '1-2015': 1.0, '9-2015': 0.0, '3-2013': 0.0, '3-2015': 0.0, '4-2015': 1.0, '1-2013': 1.0, '10-2013': 0.0}
041010;0.7913;{'12-2013': 1.0, '9-2015': 1.0, '3-2013': 1.0}
001318;1.95161818182;{'12-2014': 6.0, '7-2014': 8.0, '8-2013': 6.0, '5-2015': 11.0, '9-2014': 8.0, '4-2014': 11.0, '7-2015': 24.0, '3-2014': 9.0, '11-2013': 9.0, '7-2013': 11.0, '8-2014': 12.0, '9-2013': 11.0, '1-2013': 10.0, '6-2014': 8.0, '5-2013': 9.0, '12-2013': 5.0, '11-2014': 14.0, '8-2015': 10.0, '4-2015': 14.0, '2-2015': 8.0, '1-2014': 11.0, '10-2014': 11.0, '5-2014': 9.0, '10-2013': 13.0, '9-2015': 3.0, '3-2013': 10.0, '3-2015': 13.0, '2-2014': 7.0, '4-2013': 6.0, '6-2013': 6.0, '2-2013': 4.0, '6-2015': 8.0, '1-2015': 12.0}
040717;0.401290909091;{'11-2014': 1.0, '12-2014': 2.0, '3-2013': 0.0, '2-2015': 0.0, '8-2013': 1.0, '1-2013': 0.0, '2-2013': 1.0, '10-2014': 1.0, '10-2013': 0.0, '9-2015': 1.0, '1-2015': 0.0}
181111;0.6029;{'8-2013': 1.0, '9-2013': 0.0, '3-2015': 1.0, '6-2015': 0.0}
051020;4.72645714286;{'12-2013': 1.0, '2-2015': 0.0, '4-2015': 1.0, '5-2015': 0.0, '4-2014': 0.0, '1-2014': 0.0, '3-2013': 1.0, '4-2013': 0.0, '5-2014': 1.0, '3-2014': 1.0, '1-2013': 1.0, '2-2013': 0.0, '1-2015': 3.0, '5-2013': -1.0}
011620;0.480791666667;{'12-2014': 2.0, '5-2015': 3.0, '9-2014': 1.0, '2-2015': 0.0, '7-2015': 0.0, '8-2013': 1.0, '11-2013': 1.0, '7-2013': 0.0, '8-2014': 2.0, '6-2013': 2.0, '1-2013': 3.0, '6-2014': 1.0, '12-2013': 0.0, '8-2015': 1.0, '9-2013': 2.0, '10-2014': 0.0, '5-2014': 1.0, '11-2014': 0.0, '3-2013': -1.0, '7-2014': 1.0, '3-2014': 1.0, '2-2013': 0.0, '6-2015': 0.0, '1-2015': 1.0}
010118;0.299166666667;{'4-2015': -1.0, '5-2015': 1.0, '4-2014': 1.0, '7-2015': 0.0, '3-2014': 0.0, '3-2013': 1.0, '7-2013': 0.0, '5-2014': 0.0, '3-2015': 1.0, '2-2014': 1.0, '6-2013': 1.0, '1-2013': 1.0, '2-2013': 0.0, '6-2015': 1.0, '5-2013': 2.0}
170616;0.4072;{'12-2013': 0.0, '12-2014': 1.0, '8-2015': -1.0, '4-2015': 1.0, '5-2015': 0.0, '2-2015': 2.0, '7-2015': 2.0, '4-2013': 0.0, '10-2014': 0.0, '7-2013': -1.0, '9-2015': -1.0, '3-2013': -1.0, '7-2014': 1.0, '8-2014': 0.0, '6-2013': 1.0, '9-2014': 1.0, '2-2013': 2.0, '6-2015': 5.0, '10-2013': 1.0}
190911;nan;{}
181118;0.0;{'3-2013': -1.0, '2-2013': 1.0, '1-2015': 1.0, '3-2015': -1.0}
001419;3.75105151515;{'12-2014': 15.0, '7-2014': 12.0, '8-2013': 21.0, '5-2015': 16.0, '9-2014': 20.0, '4-2014': 18.0, '7-2015': 8.0, '3-2014': 13.0, '11-2013': 12.0, '7-2013': 16.0, '8-2014': 13.0, '9-2013': 22.0, '1-2013': 18.0, '6-2014': 11.0, '5-2013': 18.0, '12-2013': 28.0, '11-2014': 10.0, '8-2015': 12.0, '4-2015': 12.0, '2-2015': 13.0, '1-2014': 9.0, '10-2014': 13.0, '5-2014': 19.0, '10-2013': 25.0, '9-2015': 16.0, '3-2013': 17.0, '3-2015': 25.0, '2-2014': 15.0, '4-2013': 15.0, '6-2013': 15.0, '2-2013': 9.0, '6-2015': 15.0, '1-2015': 7.0}
010319;0.184275;{'5-2014': 1.0, '3-2015': 0.0, '8-2013': 1.0, '6-2014': 0.0, '1-2014': 0.0, '1-2013': 0.0, '1-2015': 0.0, '10-2013': 0.0}
060116;0.265853846154;{'2-2015': 1.0, '5-2015': 1.0, '4-2014': 0.0, '7-2015': -1.0, '3-2014': 1.0, '11-2013': 0.0, '4-2013': 3.0, '7-2014': 1.0, '8-2014': 0.0, '6-2013': 0.0, '6-2015': 1.0, '10-2013': 1.0, '5-2013': 0.0}
001420;1.72760606061;{'12-2014': 12.0, '7-2014': 6.0, '8-2013': 12.0, '5-2015': 8.0, '9-2014': 6.0, '4-2014': 6.0, '7-2015': 3.0, '3-2014': 5.0, '11-2013': 4.0, '7-2013': 11.0, '8-2014': 8.0, '9-2013': 11.0, '1-2013': 14.0, '6-2014': 6.0, '5-2013': 6.0, '12-2013': 4.0, '11-2014': 3.0, '8-2015': 7.0, '4-2015': 9.0, '2-2015': 10.0, '1-2014': 3.0, '10-2014': 5.0, '5-2014': 8.0, '10-2013': 11.0, '9-2015': 9.0, '3-2013': 12.0, '3-2015': 4.0, '2-2014': 7.0, '4-2013': 14.0, '6-2013': 15.0, '2-2013': 9.0, '6-2015': 6.0, '1-2015': 4.0}
041012;0.518538461538;{'12-2014': 1.0, '1-2013': 1.0, '5-2015': 1.0, '4-2014': 1.0, '7-2015': 2.0, '3-2014': -1.0, '11-2013': 1.0, '7-2013': 1.0, '7-2014': 1.0, '8-2014': 1.0, '9-2014': 2.0, '6-2014': 1.0, '5-2013': -1.0, '12-2013': 0.0, '11-2014': 1.0, '8-2015': 0.0, '9-2013': 0.0, '2-2015': 0.0, '10-2014': 1.0, '10-2013': 1.0, '9-2015': -1.0, '3-2013': 1.0, '2-2014': 1.0, '2-2013': -1.0, '6-2015': 2.0, '1-2015': 2.0}
160715;0.632226315789;{'12-2013': 3.0, '8-2015': 1.0, '9-2013': 1.0, '5-2015': 1.0, '7-2015': 1.0, '8-2013': -1.0, '11-2013': 1.0, '7-2013': 5.0, '10-2013': 1.0, '9-2015': 1.0, '1-2013': 0.0, '3-2014': 0.0, '3-2015': 0.0, '7-2014': 1.0, '1-2014': 0.0, '4-2015': 1.0, '9-2014': 0.0, '2-2013': 0.0, '1-2015': 1.0}
001413;2.04944848485;{'12-2014': 4.0, '7-2014': 9.0, '8-2013': 4.0, '5-2015': 4.0, '9-2014': 0.0, '4-2014': 6.0, '7-2015': 6.0, '3-2014': 9.0, '11-2013': 5.0, '7-2013': 5.0, '8-2014': 8.0, '9-2013': 11.0, '1-2013': 7.0, '6-2014': 7.0, '5-2013': 7.0, '12-2013': 7.0, '11-2014': 4.0, '8-2015': 4.0, '4-2015': 5.0, '2-2015': 3.0, '1-2014': 7.0, '10-2014': 5.0, '5-2014': 5.0, '10-2013': 5.0, '9-2015': 7.0, '3-2013': 8.0, '3-2015': 5.0, '2-2014': 6.0, '4-2013': 8.0, '6-2013': 7.0, '2-2013': 7.0, '6-2015': 3.0, '1-2015': 11.0}
180511;nan;{}
001250;nan;{}
190913;0.30755;{'2-2015': 1.0, '5-2014': 1.0, '3-2015': 0.0, '12-2014': 1.0, '6-2013': -1.0, '4-2014': 1.0, '6-2014': 0.0, '5-2013': 1.0}
040214;0.931714285714;{'12-2013': 0.0, '11-2014': 0.0, '8-2015': 0.0, '12-2014': 0.0, '10-2014': 1.0, '6-2015': 2.0, '11-2013': 1.0}
010816;0.706943333333;{'2-2015': 1.0, '7-2014': 1.0, '8-2013': 6.0, '5-2015': 1.0, '4-2014': 2.0, '7-2015': 1.0, '3-2014': 1.0, '11-2013': 3.0, '7-2013': 2.0, '8-2014': 1.0, '9-2013': 2.0, '9-2014': 1.0, '10-2013': 2.0, '5-2013': 1.0, '12-2013': 2.0, '8-2015': 1.0, '4-2015': 1.0, '1-2014': 2.0, '10-2014': 0.0, '5-2014': 0.0, '6-2014': 1.0, '9-2015': 5.0, '3-2013': 1.0, '3-2015': 0.0, '2-2014': 1.0, '4-2013': 1.0, '6-2013': 1.0, '2-2013': 1.0, '6-2015': 0.0, '1-2015': 2.0}
011515;0.2009;{'12-2014': 1.0, '2-2014': 2.0, '2-2015': 1.0, '7-2015': 1.0, '3-2014': 0.0, '7-2013': 0.0, '9-2015': 0.0, '3-2013': 0.0, '3-2015': -1.0, '7-2014': 1.0, '8-2014': -1.0, '2-2013': 2.0, '6-2014': 1.0}
180510;nan;{}
190918;0.315166666667;{'2-2015': -1.0, '8-2015': 2.0, '9-2013': 1.0, '12-2014': 1.0, '7-2015': 1.0, '8-2013': 1.0, '4-2014': 2.0, '10-2014': 0.0, '3-2013': 2.0, '10-2013': 0.0, '9-2015': 2.0, '4-2013': 0.0, '5-2014': 0.0, '3-2014': 1.0, '8-2014': 1.0, '6-2013': -1.0, '9-2014': 1.0, '2-2013': 1.0, '6-2015': 1.0, '1-2015': 1.0, '5-2013': 1.0}
011123;0.3502;{'9-2015': 0.0, '8-2015': 1.0, '5-2015': 1.0, '8-2014': 1.0, '9-2014': 0.0, '6-2015': 0.0}
161717;0.409624137931;{'12-2014': 2.0, '1-2013': 0.0, '8-2013': 1.0, '5-2015': 0.0, '2-2015': 1.0, '7-2015': 1.0, '3-2014': 1.0, '11-2013': 4.0, '7-2013': 0.0, '8-2014': 2.0, '9-2013': -1.0, '9-2014': 0.0, '6-2014': 1.0, '5-2013': 1.0, '12-2013': 2.0, '11-2014': 3.0, '8-2015': -1.0, '4-2015': 0.0, '1-2014': 1.0, '5-2014': 0.0, '10-2013': 0.0, '9-2015': 2.0, '3-2013': 0.0, '3-2015': 1.0, '2-2014': 1.0, '4-2013': 1.0, '6-2013': 3.0, '2-2013': 3.0, '1-2015': 2.0}
010618;1.6518;{'12-2014': 1.0}
011412;2.41449333333;{'12-2013': 2.0, '8-2015': 1.0, '4-2015': 0.0, '7-2014': 1.0, '7-2015': 2.0, '1-2014': 3.0, '3-2013': 1.0, '10-2013': 1.0, '9-2015': 1.0, '5-2014': 2.0, '3-2015': 1.0, '2-2014': 0.0, '4-2013': 1.0, '2-2013': 1.0, '6-2014': 1.0}
001151;nan;{}
190322;nan;{}
190210;0.488833333333;{'11-2014': 0.0, '10-2014': 0.0, '9-2013': 1.0, '7-2014': 0.0, '4-2014': 1.0, '3-2014': 1.0, '9-2014': 1.0, '8-2013': 1.0, '6-2014': 2.0}
171117;0.235033333333;{'2-2013': 1.0, '9-2013': -1.0, '7-2013': 1.0}
040218;0.483911111111;{'12-2014': 0.0, '1-2013': 0.0, '5-2015': 2.0, '4-2014': 1.0, '7-2015': 2.0, '3-2014': 2.0, '11-2013': 0.0, '7-2014': 1.0, '8-2014': 2.0, '6-2013': 2.0, '9-2014': 4.0, '6-2014': 0.0, '5-2013': 0.0, '12-2013': 1.0, '11-2014': -1.0, '8-2015': -1.0, '9-2013': 1.0, '1-2014': 0.0, '10-2014': 2.0, '10-2013': 2.0, '9-2015': 0.0, '4-2013': 2.0, '5-2014': 0.0, '3-2015': 0.0, '2-2014': 2.0, '8-2013': -1.0, '1-2015': 1.0}
010211;0.298266666667;{'12-2013': 0.0, '12-2014': 0.0, '1-2013': 0.0, '9-2013': 0.0, '5-2015': 1.0, '4-2014': 1.0, '7-2015': 0.0, '1-2014': 0.0, '10-2014': 1.0, '7-2013': 1.0, '6-2014': 2.0, '3-2015': 0.0, '7-2014': 1.0, '8-2014': 1.0, '9-2014': 0.0, '2-2015': 0.0, '10-2013': 2.0, '1-2015': 2.0}
040910;0.3693375;{'12-2014': 1.0, '7-2014': 0.0, '5-2015': -2.0, '9-2014': 3.0, '6-2013': 0.0, '3-2014': 1.0, '11-2013': 1.0, '8-2014': 2.0, '9-2013': 0.0, '1-2013': 0.0, '6-2014': 1.0, '5-2013': 1.0, '12-2013': 2.0, '9-2015': 1.0, '8-2015': 1.0, '4-2015': 2.0, '1-2014': 0.0, '10-2014': 2.0, '3-2013': 1.0, '11-2014': 1.0, '5-2014': 1.0, '2-2014': 0.0, '8-2013': 1.0, '2-2013': 0.0}
060111;0.289237037037;{'12-2014': 0.0, '1-2013': 2.0, '5-2015': -1.0, '4-2014': 0.0, '7-2015': 2.0, '8-2013': 4.0, '11-2013': 4.0, '7-2014': 2.0, '8-2014': 0.0, '6-2013': 0.0, '9-2014': 3.0, '6-2014': 3.0, '5-2013': 2.0, '12-2013': 3.0, '11-2014': 0.0, '8-2015': 1.0, '9-2013': 2.0, '1-2014': 2.0, '10-2014': 2.0, '10-2013': 2.0, '9-2015': 0.0, '3-2013': -1.0, '3-2015': 3.0, '2-2014': 2.0, '4-2013': 1.0, '2-2013': 3.0, '6-2015': 1.0}
020613;0.410015384615;{'12-2013': 0.0, '8-2015': 1.0, '9-2013': 2.0, '7-2015': 1.0, '1-2014': 1.0, '11-2013': 1.0, '7-2013': 0.0, '6-2014': 1.0, '2-2014': 0.0, '8-2014': 0.0, '6-2013': 0.0, '10-2013': 1.0, '5-2013': 2.0}
151116;0.44163030303;{'12-2014': -1.0, '7-2014': 1.0, '8-2013': 2.0, '5-2015': 2.0, '9-2014': 4.0, '4-2014': 4.0, '7-2015': 7.0, '3-2014': 4.0, '11-2013': 1.0, '7-2013': 4.0, '8-2014': 2.0, '9-2013': 3.0, '1-2013': 4.0, '6-2014': 4.0, '5-2013': 2.0, '12-2013': 7.0, '11-2014': 3.0, '8-2015': 1.0, '4-2015': 0.0, '2-2015': 3.0, '1-2014': 1.0, '10-2014': 3.0, '5-2014': 3.0, '10-2013': 1.0, '9-2015': 3.0, '3-2013': 3.0, '3-2015': 0.0, '2-2014': 3.0, '4-2013': 1.0, '6-2013': 6.0, '2-2013': 5.0, '6-2015': -1.0, '1-2015': 3.0}
061310;0.1069;{'3-2013': -1.0, '4-2014': 1.0, '6-2013': 1.0, '2-2013': 1.0, '6-2014': 0.0, '7-2013': -1.0}
140910;0.87816;{'1-2013': 1.0, '4-2014': 1.0, '9-2013': 1.0, '3-2015': 1.0, '3-2013': 0.0}
010321;0.395871428571;{'9-2015': 1.0, '2-2015': 0.0, '8-2015': 0.0, '4-2015': 2.0, '7-2015': 1.0, '6-2015': 0.0, '1-2015': 1.0}
001211;8.41894545455;{'12-2014': 28.0, '7-2014': 28.0, '8-2013': 23.0, '5-2015': 20.0, '9-2014': 17.0, '4-2014': 27.0, '7-2015': 17.0, '3-2014': 23.0, '11-2013': 31.0, '7-2013': 27.0, '8-2014': 28.0, '9-2013': 29.0, '1-2013': 21.0, '6-2014': 21.0, '5-2013': 38.0, '12-2013': 31.0, '11-2014': 20.0, '8-2015': 15.0, '4-2015': 25.0, '2-2015': 20.0, '1-2014': 19.0, '10-2014': 37.0, '5-2014': 12.0, '10-2013': 24.0, '9-2015': 22.0, '3-2013': 37.0, '3-2015': 16.0, '2-2014': 12.0, '4-2013': 35.0, '6-2013': 24.0, '2-2013': 31.0, '6-2015': 22.0, '1-2015': 26.0}
190316;nan;{}
010814;0.436;{'12-2014': 1.0, '3-2014': 1.0, '5-2015': 1.0, '7-2015': 0.0, '8-2013': 2.0, '11-2013': 2.0, '7-2013': 0.0, '6-2013': 1.0, '4-2015': 2.0, '9-2014': 1.0, '10-2013': 0.0, '5-2013': 1.0, '12-2013': 0.0, '9-2013': 2.0, '1-2014': 2.0, '10-2014': 0.0, '6-2014': 0.0, '9-2015': 2.0, '5-2014': 1.0, '2-2014': 0.0, '4-2013': 1.0, '6-2015': 2.0}
